Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
3038838,40220-6,Glucose [Moles/volume] in Serum or Plasma --31 hour post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3038855,40013-5,Glucose [Mass/volume] in Serum or Plasma --15.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3038958,40016-8,Glucose [Mass/volume] in Serum or Plasma --18 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3038962,40858-3,Glucose [Mass/volume] in Capillary blood --baseline,Lab Test,Measurement,LOINC,Valid,Standard
3038965,40035-8,Glucose [Mass/volume] in Serum or Plasma --4.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3038991,40181-0,Glucose [Moles/volume] in Serum or Plasma --15.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3038995,40030-9,Glucose [Mass/volume] in Serum or Plasma --16 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039166,53929-6,Glucose [Mass/volume] in Serum or Plasma --40 minutes post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3039178,53483-4,Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose betaxolol,Lab Test,Measurement,LOINC,Valid,Standard
3039224,40202-4,Glucose [Moles/volume] in Serum or Plasma --8 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039229,40006-9,Glucose [Mass/volume] in Serum or Plasma --8.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039280,40850-0,Glucose [Mass/volume] in Urine by Test strip --2nd specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039297,40168-7,Glucose [Moles/volume] in Serum or Plasma --7.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039397,51767-2,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post dose fructose PO,Lab Test,Measurement,LOINC,Valid,Standard
3039422,51597-3,Glucose [Moles/volume] in Serum or Plasma --1 hour post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3039439,53475-0,Glucose [Moles/volume] in Serum or Plasma --pre dose betaxolol,Lab Test,Measurement,LOINC,Valid,Standard
3039558,40154-7,Glucose [Moles/volume] in Serum or Plasma --10 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039562,40259-4,Glucose [Mass/volume] in Serum or Plasma --10.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039582,40261-0,Glucose [Mass/volume] in Serum or Plasma --13 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039720,53553-4,Glucose mean value [Moles/volume] in Blood Estimated from glycated hemoglobin,Lab Test,Measurement,LOINC,Valid,Standard
3039739,53484-2,Glucose [Moles/volume] in Serum or Plasma --30 minutes pre dose betaxolol,Lab Test,Measurement,LOINC,Valid,Standard
3039763,53487-5,Glucose [Moles/volume] in Serum or Plasma --1.5 hours post dose betaxolol,Lab Test,Measurement,LOINC,Valid,Standard
3039788,40191-9,Glucose [Moles/volume] in Serum or Plasma --23.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039807,40200-8,Glucose [Moles/volume] in Serum or Plasma --4 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039826,40156-2,Glucose [Moles/volume] in Serum or Plasma --20 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039849,40036-6,Glucose [Mass/volume] in Serum or Plasma --5.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039851,40003-6,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3039896,53328-1,Glucose [Mass/volume] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard
3039937,51768-0,Glucose [Mass/volume] in Serum or Plasma --3 hours post dose fructose PO,Lab Test,Measurement,LOINC,Valid,Standard
3039997,53474-3,Glucose [Moles/volume] in Serum or Plasma --4 AM specimen,Lab Test,Measurement,LOINC,Valid,Standard
3040043,53868-6,Glucose tetrasaccharide/Creatinine [Molar ratio] in Urine,Lab Test,Measurement,LOINC,Valid,Standard
3040060,53480-0,Glucose [Moles/volume] in Serum or Plasma --2.5 hours post dose betaxolol,Lab Test,Measurement,LOINC,Valid,Standard
3040099,40160-4,Glucose [Moles/volume] in Serum or Plasma --75 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040104,40157-0,Glucose [Moles/volume] in Serum or Plasma --40 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040107,40164-6,Glucose [Moles/volume] in Serum or Plasma --5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040116,40173-7,Glucose [Moles/volume] in Serum or Plasma --10 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040151,51596-5,Glucose [Moles/volume] in Capillary blood,Lab Test,Measurement,LOINC,Valid,Standard
3040366,40222-2,Glucose [Moles/volume] in Serum or Plasma --2 days post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040375,40010-1,Glucose [Mass/volume] in Serum or Plasma --13 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040402,40175-2,Glucose [Moles/volume] in Serum or Plasma --11.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040420,40042-4,Glucose [Mass/volume] in Serum or Plasma --30 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040442,40206-5,Glucose [Moles/volume] in Serum or Plasma --16 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040457,40014-3,Glucose [Mass/volume] in Serum or Plasma --16 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040468,40201-6,Glucose [Moles/volume] in Serum or Plasma --6 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040476,40025-9,Glucose [Mass/volume] in Serum or Plasma --3 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040563,39478-3,Glucose [Moles/volume] in Vitreous fluid,Lab Test,Measurement,LOINC,Valid,Standard
3040567,40192-7,Glucose [Moles/volume] in Serum or Plasma --1 day post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040578,40198-4,Glucose [Moles/volume] in Serum or Plasma --2 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040592,40001-0,Glucose [Mass/volume] in Serum or Plasma --5 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040594,40205-7,Glucose [Moles/volume] in Serum or Plasma --14 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040603,40219-8,Glucose [Moles/volume] in Serum or Plasma --30 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040613,40323-8,Glucose [Moles/volume] in Serum or Plasma --2 hours post dose triple bolus,Lab Test,Measurement,LOINC,Valid,Standard
3040634,40153-9,Glucose [Moles/volume] in Serum or Plasma --5 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040641,40152-1,Glucose [Moles/volume] in Serum or Plasma --5 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040655,40277-6,Glucose [Moles/volume] in Serum or Plasma --1 hour post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3040659,40287-5,Glucose [Moles/volume] in Serum or Plasma --1 hour post meal,Lab Test,Measurement,LOINC,Valid,Standard
3040673,40184-4,Glucose [Moles/volume] in Serum or Plasma --18 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040683,40214-9,Glucose [Moles/volume] in Serum or Plasma --25 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040694,40018-4,Glucose [Mass/volume] in Serum or Plasma --19.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040710,40203-2,Glucose [Moles/volume] in Serum or Plasma --9 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040739,39999-8,Glucose [Mass/volume] in Serum or Plasma --15 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040748,40045-7,Glucose [Mass/volume] in Serum or Plasma --2 days post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040755,40294-1,Insulin [Moles/volume] in Serum or Plasma --pre or post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3040806,53084-0,Glucose [Moles/volume] in Nonbiological fluid,Lab Test,Measurement,LOINC,Valid,Standard
3040820,53049-3,Glucose [Mass/volume] in Serum or Plasma --pre-meal,Lab Test,Measurement,LOINC,Valid,Standard
3040867,40209-9,Glucose [Moles/volume] in Serum or Plasma --25 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040870,40218-0,Glucose [Moles/volume] in Serum or Plasma --29 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040872,40012-7,Glucose [Mass/volume] in Serum or Plasma --14 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040892,40197-6,Glucose [Moles/volume] in Serum or Plasma --3 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040896,40196-8,Glucose [Moles/volume] in Serum or Plasma --8 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040904,40019-2,Glucose [Mass/volume] in Serum or Plasma --20 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040908,40276-8,Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3040910,40488-9,Glucose/Creatinine [Ratio] in Urine,Lab Test,Measurement,LOINC,Valid,Standard
3040937,40179-4,Glucose [Moles/volume] in Serum or Plasma --13.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040940,40031-7,Glucose [Mass/volume] in Serum or Plasma --19 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3040980,51595-7,Glucose [Presence] in Stool,Lab Test,Measurement,LOINC,Valid,Standard
3040983,51766-4,Glucose [Mass/volume] in Serum or Plasma --2.5 hours post dose fructose PO,Lab Test,Measurement,LOINC,Valid,Standard
3041009,40022-6,Glucose [Mass/volume] in Serum or Plasma --22 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041015,40004-4,Glucose [Mass/volume] in Serum or Plasma --100 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041024,40263-6,Glucose [Mass/volume] in Serum or Plasma --30 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041028,40204-0,Glucose [Moles/volume] in Serum or Plasma --12 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041056,40039-0,Glucose [Mass/volume] in Serum or Plasma --27 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041136,40324-6,Glucose [Moles/volume] in Serum or Plasma --3 hours post dose triple bolus,Lab Test,Measurement,LOINC,Valid,Standard
3041140,40215-6,Glucose [Moles/volume] in Serum or Plasma --26 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041144,40309-7,Somatotropin [Mass/volume] in Serum or Plasma --pre or post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3041159,40161-2,Glucose [Moles/volume] in Serum or Plasma --2.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041160,40183-6,Glucose [Moles/volume] in Serum or Plasma --17.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041186,39562-4,Glucose [Mass/volume] in Serum or Plasma --2nd specimen post dose lactose,Lab Test,Measurement,LOINC,Valid,Standard
3041353,40017-6,Glucose [Mass/volume] in Serum or Plasma --18.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041397,53050-1,Glucose [Mass/volume] in Total parental nutrition,Lab Test,Measurement,LOINC,Valid,Standard
3041454,40165-3,Glucose [Moles/volume] in Serum or Plasma --6 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041470,40176-0,Glucose [Moles/volume] in Serum or Plasma --12 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041486,40194-3,Glucose [Moles/volume] in Serum or Plasma --20 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041489,40280-0,Glucose [Moles/volume] in Serum or Plasma --3 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3041490,40213-1,Glucose [Moles/volume] in Serum or Plasma --5.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041604,40208-1,Glucose [Moles/volume] in Serum or Plasma --22 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041609,40221-4,Glucose [Moles/volume] in Serum or Plasma --36 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041615,40169-5,Glucose [Moles/volume] in Serum or Plasma --8 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041620,40021-8,Glucose [Mass/volume] in Serum or Plasma --21.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041638,40279-2,Glucose [Moles/volume] in Serum or Plasma --2 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3041651,53114-5,Fasting glucose [Moles/volume] in Urine,Lab Test,Measurement,LOINC,Valid,Standard
3041720,39998-0,Glucose [Mass/volume] in Serum or Plasma --30 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041745,40002-8,Glucose [Mass/volume] in Serum or Plasma --80 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041757,40008-5,Glucose [Mass/volume] in Serum or Plasma --11.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041760,40186-9,Glucose [Moles/volume] in Serum or Plasma --19.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041763,40159-6,Glucose [Moles/volume] in Serum or Plasma --70 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041766,40178-6,Glucose [Moles/volume] in Serum or Plasma --13 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041786,40320-4,Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose triple bolus,Lab Test,Measurement,LOINC,Valid,Standard
3041787,40150-5,Glucose [Moles/volume] in Serum or Plasma --15 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041799,51769-8,Glucose [Mass/volume] in Serum or Plasma --2 hours post dose fructose PO,Lab Test,Measurement,LOINC,Valid,Standard
3041856,40172-9,Glucose [Moles/volume] in Serum or Plasma --9.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041860,40023-4,Glucose [Mass/volume] in Serum or Plasma --23.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041863,40028-3,Glucose [Mass/volume] in Serum or Plasma --12 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041864,40034-1,Glucose [Mass/volume] in Serum or Plasma --27 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041872,40041-6,Glucose [Mass/volume] in Serum or Plasma --29 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041875,40005-1,Glucose [Mass/volume] in Serum or Plasma --110 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041884,39561-6,Glucose [Mass/volume] in Serum or Plasma --1st specimen post dose lactose,Lab Test,Measurement,LOINC,Valid,Standard
3041895,40166-1,Glucose [Moles/volume] in Serum or Plasma --6.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041903,40171-1,Glucose [Moles/volume] in Serum or Plasma --9 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041915,40875-7,Glucose [Mass/volume] in Specimen --3rd specimen,Lab Test,Measurement,LOINC,Valid,Standard
3041921,40000-2,Glucose [Mass/volume] in Serum or Plasma --5 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3041930,53094-9,Glucose [Moles/volume] in Serum or Plasma --post meal,Lab Test,Measurement,LOINC,Valid,Standard
3041971,53093-1,Glucose [Moles/volume] in Serum or Plasma --post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042029,40216-4,Glucose [Moles/volume] in Serum or Plasma --27 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042058,40043-2,Glucose [Mass/volume] in Serum or Plasma --31 hour post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042145,40849-2,Glucose [Mass/volume] in Urine by Test strip --1st specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042146,40319-6,Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose triple bolus,Lab Test,Measurement,LOINC,Valid,Standard
3042173,39479-1,Glucose [Moles/volume] in Pericardial fluid,Lab Test,Measurement,LOINC,Valid,Standard
3042186,40007-7,Glucose [Mass/volume] in Serum or Plasma --9.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042201,40874-0,Glucose [Mass/volume] in Specimen --1st specimen,Lab Test,Measurement,LOINC,Valid,Standard
3042216,40278-4,Glucose [Moles/volume] in Serum or Plasma --1.5 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3042329,40040-8,Glucose [Mass/volume] in Serum or Plasma --28 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042342,40207-3,Glucose [Moles/volume] in Serum or Plasma --19 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042343,40038-2,Glucose [Mass/volume] in Serum or Plasma --26 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042431,40262-8,Glucose [Mass/volume] in Serum or Plasma --3 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042439,40366-7,Glucose [Moles/time] in 24 hour Body fluid,Lab Test,Measurement,LOINC,Valid,Standard
3042443,39997-2,Glucose [Mass/volume] in Serum or Plasma --pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042469,40193-5,Glucose [Moles/volume] in Serum or Plasma --pre-meal,Lab Test,Measurement,LOINC,Valid,Standard
3042487,40162-0,Glucose [Moles/volume] in Serum or Plasma --3 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042489,40163-8,Glucose [Moles/volume] in Serum or Plasma --4 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042637,41024-1,Glucose [Mass/volume] in Serum or Plasma --2 hours post 50 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3042982,45205-2,Glucose [Mass/volume] in Urine by Test strip --4th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3042995,44919-9,Glucose [Moles/volume] in Serum or Plasma --1.5 hours post meal,Lab Test,Measurement,LOINC,Valid,Standard
