Unnamed: 0,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary,Ancestors
,40770948,68358-1,Date chronic dialysis began,Survey,Standard,09/12/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1009957,LP135355-8,Date chronic dialysis began,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,1009964,LP135385-5,Date chronic dialysis began at current facility,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40771031,68444-9,Date chronic dialysis began at current facility,Survey,Standard,09/18/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,42870442,71504-5,Date closed Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1011881,LP156326-3,Date dialysis session,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869804,72049-0,Date dialysis session [ESRD],Survey,Standard,09/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,42870444,71506-0,Date initially certified by medicare Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,40770939,68349-0,Date last dialysis treatment,Survey,Standard,09/12/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1009948,LP135317-8,Date last dialysis treatment,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,1011902,LP156350-3,Date last formal post dialysis weight,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869829,72074-8,Date last formal post dialysis weight [ESRD],Survey,Standard,09/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1011107,LP147351-3,Date of peritoneal dialysis adequacy measurement,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869896,70952-7,Date of peritoneal dialysis adequacy measurement [ESRD],Survey,Standard,03/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,42870441,71503-7,Date opened Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,42870460,71523-5,Date personnel record submitted Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,40770924,68333-4,Date return to dialysis after failed transplant,Survey,Standard,09/12/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1009933,LP135302-0,Date return to dialysis after failed transplant,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,1009961,LP135360-8,Date self-dialysis training began,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40770952,68362-3,Date self-dialysis training began,Survey,Standard,09/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,40770930,68339-1,Date self-dialysis training completion,Survey,Standard,09/12/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1009938,LP135307-9,Date self-dialysis training completion,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40770945,68355-7,Date signed,Survey,Standard,09/12/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,45881509,LA18640-5,"DaVita Dialysis Clinic, Inc",Answer,Standard,12/31/1969,12/30/2099,0,0,0,0,Meas Value,LOINC,
,45772722,704377006,Deficient knowledge of peritoneal dialysis,Clinical Finding,Standard,01/30/2015,12/30/2099,0,0,0,0,Observation,SNOMED,
,4031887,129868008,Deficient knowledge of therapeutic regimen,Clinical Finding,Standard,01/30/2002,12/30/2099,300,300,0,0,Observation,SNOMED,
,4182210,52448006,Dementia,Disorder,Standard,01/30/2002,12/30/2099,"72,112,120","259,888,806",0,0,Condition,SNOMED,
,46269984,11000731000119102,Dependence on continuous ambulatory peritoneal dialysis,Clinical Finding,Standard,07/30/2015,12/30/2099,100,100,0,0,Observation,SNOMED,
,37209515,16320631000119104,Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease,Clinical Finding,Standard,07/30/2019,12/30/2099,0,0,0,0,Observation,SNOMED,
,46269985,11000771000119104,Dependence on continuous cycling peritoneal dialysis,Clinical Finding,Standard,07/30/2015,12/30/2099,100,100,0,0,Observation,SNOMED,
,4179226,429075005,Dependence on dialysis due to end stage renal disease,Clinical Finding,Standard,01/30/2008,12/30/2099,265,"62,507",0,0,Observation,SNOMED,
,437758,105501005,Dependence on enabling machine or device,Clinical Finding,Standard,01/30/2002,12/30/2099,"4,937,403","101,231,678",0,0,Observation,SNOMED,
,40480136,443143006,Dependence on hemodialysis,Clinical Finding,Standard,01/30/2010,12/30/2099,"7,525","69,654",0,0,Observation,SNOMED,
,4181476,428982002,Dependence on hemodialysis due to end stage renal disease,Clinical Finding,Standard,01/30/2008,12/30/2099,"62,129","62,129",0,0,Observation,SNOMED,
,40482357,443596009,Dependence on peritoneal dialysis,Clinical Finding,Standard,01/30/2010,12/30/2099,"6,183","6,496",0,0,Observation,SNOMED,
,4177685,428937001,Dependence on peritoneal dialysis due to end stage renal disease,Clinical Finding,Standard,01/30/2008,12/30/2099,113,113,0,0,Observation,SNOMED,
,604484,898185002,Dependence on prolonged intermittent renal replacement therapy due to renal failure,Clinical Finding,Standard,01/30/2021,12/30/2099,0,0,0,0,Observation,SNOMED,
,4019967,105502003,Dependence on renal dialysis,Clinical Finding,Standard,01/30/2002,12/30/2099,"58,358,443","58,434,858",0,0,Observation,SNOMED,
,4022110,225292002,Developing a treatment plan,Procedure,Standard,01/30/2002,12/30/2099,"443,097","55,809,512",0,0,Procedure,SNOMED,
,201820,73211009,Diabetes mellitus,Disorder,Standard,01/30/2002,12/30/2099,"31,940,832","1,518,054,777",0,0,Condition,SNOMED,
,4089851,251864009,Dialysance,Observable Entity,Standard,01/30/2002,12/30/2099,0,0,0,0,Measurement,SNOMED,
,44802815,517571000000104,Dialysate flow rate,Observable Entity,Standard,03/31/2010,12/30/2099,0,0,0,0,Measurement,SNOMED,
,44813196,517581000000102,Dialysate temperature,Observable Entity,Standard,03/31/2010,12/30/2099,0,0,0,0,Measurement,SNOMED,
,45884382,LA7216-0,Dialysis,Answer,Standard,12/31/1969,12/30/2099,"59,845","59,845",0,0,Meas Value,LOINC,
,1028971,LP6226-7,Dialysis,LOINC Method,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37157673,1231460007,Dialysis,Qualifier Value,Standard,06/29/2022,12/30/2099,0,0,0,0,Observation,SNOMED,
,1026168,LP32538-8,Dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,706637,LP263511-0,Dialysis,Doc Subject Matter,Standard,06/14/2018,12/30/2099,0,0,0,0,Meas Value,LOINC,
,1011882,LP156327-1,Dialysis access,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869805,72050-8,Dialysis access,Survey,Standard,06/06/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,4230165,406168002,Dialysis access maintenance,Procedure,Standard,01/30/2004,12/30/2099,"12,535","12,535",0,0,Observation,SNOMED,
,42869799,72044-1,Dialysis access physical exam frequency,Survey,Standard,06/06/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1011876,LP156321-4,Dialysis access physical exam frequency,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,1989127,99715-5,Dialysis access site,Clinical Observation,Standard,02/15/2022,12/30/2099,0,0,0,0,Observation,LOINC,
,1992311,LP430877-3,Dialysis access site,LOINC Component,Non-Standard,02/15/2022,12/30/2099,0,0,0,0,Observation,LOINC,
,1989641,99716-3,Dialysis access site appearance,Clinical Observation,Standard,02/15/2022,12/30/2099,0,0,0,0,Observation,LOINC,
,1992310,LP430876-5,Dialysis access site appearance,LOINC Component,Non-Standard,02/15/2022,12/30/2099,0,0,0,0,Observation,LOINC,
,1010487,LP146093-2,Dialysis adequacy panel,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,36662024,LP418386-1,Dialysis and Therapeutic apheresis,LOINC Method,Non-Standard,06/16/2020,12/30/2099,0,0,0,0,Observation,LOINC,
,36031543,96374-4,Dialysis and Therapeutic apheresis Admission evaluation note,Clinical Observation,Standard,12/14/2020,12/30/2099,0,0,0,0,Note,LOINC,
,36659932,95132-7,Dialysis and Therapeutic apheresis Consult note,Clinical Observation,Standard,06/16/2020,12/30/2099,0,0,0,0,Note,LOINC,
,36660153,95133-5,Dialysis and Therapeutic apheresis Discharge summary,Clinical Observation,Standard,06/16/2020,12/30/2099,0,0,0,0,Note,LOINC,
,1761164,100569-3,Dialysis and Therapeutic apheresis Hospital Progress note,Clinical Observation,Standard,08/07/2022,12/30/2099,0,0,0,0,Note,LOINC,
,1761095,100462-1,Dialysis and Therapeutic apheresis Outpatient Progress note,Clinical Observation,Standard,08/07/2022,12/30/2099,0,0,0,0,Note,LOINC,
,36660440,95134-3,Dialysis and Therapeutic apheresis Progress note,Clinical Observation,Standard,06/16/2020,12/30/2099,0,0,0,0,Note,LOINC,
,40657442,LG39270-0,Dialysis|Any Type Of Service|Any Kind Of Note|Any Setting,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,4045262,12963004,Dialysis-associated ascites,Disorder,Standard,01/30/2002,12/30/2099,200,200,0,0,Condition,SNOMED,
,4121297,233766001,Dialysis-associated hypoxia,Disorder,Standard,01/30/2002,12/30/2099,100,100,0,0,Condition,SNOMED,
,40770932,68341-7,Dialysis at time of death,Survey,Standard,09/12/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1009940,LP135309-5,Dialysis at time of death,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37063776,LP36163-1,Dialysis bag number,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37052655,LP404241-4,Dialysis bag number | Peritoneal fluid | Specimen information,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,4301680,385971003,Dialysis care,Procedure,Standard,01/30/2003,12/30/2099,"27,883","40,518",0,0,Observation,SNOMED,
,4300837,385970002,Dialysis care assessment,Procedure,Standard,01/30/2003,12/30/2099,100,100,0,0,Procedure,SNOMED,
,4300838,385972005,Dialysis care education,Procedure,Standard,01/30/2003,12/30/2099,"1,747","1,747",0,0,Observation,SNOMED,
,4300839,385973000,Dialysis care management,Procedure,Standard,01/30/2003,12/30/2099,"861,728","1,372,450",0,0,Procedure,SNOMED,
,42537338,736690008,Dialysis care plan,Record Artifact,Non-Standard,01/30/2018,12/30/2099,0,0,0,0,Type Concept,SNOMED,
,1992281,LP430846-8,Dialysis catheter,LOINC System,Non-Standard,02/15/2022,12/30/2099,0,0,0,0,Observation,LOINC,
,4265605,397849009,Dialysis catheter,Physical Object,Standard,07/30/2003,12/30/2099,200,"814,379",0,0,Device,SNOMED,
,43021754,473398003,Dialysis catheter in situ unusable,Clinical Finding,Non-Standard,01/30/2013,12/30/2099,100,100,0,0,Observation,SNOMED,
,43021753,473397008,Dialysis catheter in situ usable,Clinical Finding,Non-Standard,01/30/2013,12/30/2099,0,0,0,0,Observation,SNOMED,
,1989714,LA32926-0,Dialysis center,Answer,Standard,12/31/1969,12/30/2099,0,0,0,0,Meas Value,LOINC,
,36305495,87233-3,Dialysis Consult note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,4244346,9345005,Dialysis dementia,Disorder,Standard,01/30/2002,12/30/2099,701,701,0,0,Condition,SNOMED,
,36304371,87235-8,Dialysis Discharge summary,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,4314555,87235005,Dialysis disequilibrium syndrome,Disorder,Standard,01/30/2002,12/30/2099,200,200,0,0,Condition,SNOMED,
,36306030,87234-1,Dialysis Education note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,1011609,LP149849-4,Dialysis facility,LOINC System,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,45885308,LA17837-8,Dialysis facility/center,Answer,Standard,12/31/1969,12/30/2099,0,0,0,0,Meas Value,LOINC,
,1009471,LP134075-3,Dialysis facility NPI,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40770475,67879-7,Dialysis facility NPI Dialysis facility,Survey,Standard,08/29/2011,12/30/2099,"67,026","67,026",0,0,Observation,LOINC,
,4090651,251859005,Dialysis finding,Clinical Finding,Standard,01/30/2002,12/30/2099,"88,902","59,205,986",0,0,Observation,SNOMED,
,4305215,418377002,Dialysis fluid,Substance,Standard,01/30/2006,12/30/2099,0,0,0,0,Observation,SNOMED,
,1030088,LP7169-8,Dialysis fluid,LOINC System,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,4021071,116178008,Dialysis fluid,Pharma/Biol Product,Standard,01/30/2002,12/30/2099,0,0,0,0,Device,SNOMED,
,4098385,292760002,Dialysis fluid adverse reaction,Disorder,Standard,01/30/2002,12/30/2099,100,"770,920",0,0,Observation,SNOMED,
,37393045,1011911000000108,Dialysis fluid creatinine level,Observable Entity,Non-Standard,03/31/2016,12/30/2099,0,0,0,0,Measurement,SNOMED,
,4260880,412863004,Dialysis fluid creatinine measurement,Procedure,Standard,07/30/2004,12/30/2099,0,853,0,0,Measurement,SNOMED,
,4260778,412859006,Dialysis fluid examination,Procedure,Standard,07/30/2004,12/30/2099,100,100,0,0,Measurement,SNOMED,
,37397769,991521000000102,Dialysis fluid glucose level,Observable Entity,Non-Standard,03/31/2016,12/30/2099,100,100,0,0,Measurement,SNOMED,
,4135437,412865006,Dialysis fluid glucose measurement,Procedure,Standard,07/30/2004,12/30/2099,0,400,0,0,Measurement,SNOMED,
,1030089,LP7170-6,Dialysis fluid peritoneal,LOINC System,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,1029823,LP69841-2,Dialysis fluid peritoneal + Serum or Plasma,LOINC System,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37398615,1016391000000106,Dialysis fluid potassium level,Observable Entity,Non-Standard,03/31/2016,12/30/2099,0,0,0,0,Measurement,SNOMED,
,4131372,413022004,Dialysis fluid potassium measurement,Procedure,Standard,07/30/2004,12/30/2099,0,0,0,0,Measurement,SNOMED,
,1029345,LP65369-8,Dialysis fluid + Serum or Plasma,LOINC System,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37397777,991611000000107,Dialysis fluid sodium level,Observable Entity,Non-Standard,03/31/2016,12/30/2099,0,0,0,0,Measurement,SNOMED,
,4135652,413023009,Dialysis fluid sodium measurement,Procedure,Standard,07/30/2004,12/30/2099,0,0,0,0,Measurement,SNOMED,
,40492348,447355008,Dialysis fluid specimen obtained after continuous ambulatory peritoneal dialysis,Specimen,Standard,01/30/2011,12/30/2099,0,0,0,0,Specimen,SNOMED,
,40483837,445516007,Dialysis fluid specimen obtained after dialysis,Specimen,Standard,07/30/2010,12/30/2099,0,0,0,0,Specimen,SNOMED,
,40481562,444946008,Dialysis fluid specimen obtained before dialysis,Specimen,Standard,07/30/2010,12/30/2099,0,0,0,0,Specimen,SNOMED,
,37397768,991511000000108,Dialysis fluid urea level,Observable Entity,Non-Standard,03/31/2016,12/30/2099,100,100,0,0,Measurement,SNOMED,
,4133655,412861002,Dialysis fluid urea measurement,Procedure,Standard,07/30/2004,12/30/2099,0,0,0,0,Measurement,SNOMED,
,1035112,LA30288-7,Dialysis - Hemodialysis,Answer,Standard,12/31/1969,12/30/2099,0,0,0,0,Meas Value,LOINC,
,1009980,LP135465-5,Dialysis hours per session,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40771075,68489-4,Dialysis hours per session,Survey,Standard,09/21/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1034169,LP90961-1,Dialysis in last 14 days - while a resident,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40758141,55011-1,Dialysis in last 14 days - while a resident [MDSv3],Survey,Standard,01/25/2009,12/30/2099,0,0,0,0,Observation,LOINC,
,1034168,LP90960-3,Dialysis in last 14 days - while not a resident,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40758140,55010-3,Dialysis in last 14 days - while not a resident [MDSv3],Survey,Standard,01/25/2009,12/30/2099,0,0,0,0,Observation,LOINC,
,1017270,LP263389-1,Dialysis Interdisciplinary,LOINC Method,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,36303999,87265-5,Dialysis Interdisciplinary Plan of care note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,1011113,LP147357-0,Dialysis method,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869902,70958-4,Dialysis method [ESRD],Survey,Standard,03/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,3046690,45842-2,Dialysis [Minimum Data Set],Survey,Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,36305070,87238-2,Dialysis Note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,1017268,LP263387-5,Dialysis Nurse,LOINC Method,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,36304758,87266-3,Dialysis Nurse Note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,4269440,364671000,Dialysis observable,Observable Entity,Standard,01/30/2002,12/30/2099,100,"8,715",0,0,Measurement,SNOMED,
,1011612,LP149852-8,Dialysis organization affiliation,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42870435,71497-2,Dialysis organization affiliation Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1006589,LP116283-5,Dialysis patients age 18 to 54 years attending school full-time or part-time at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767082,64371-8,Dialysis patients age 18 to 54 years attending school full-time or part-time at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006588,LP116282-7,Dialysis patients age 18 to 54 years employed full-time or part-time at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767081,64370-0,Dialysis patients age 18 to 54 years employed full-time or part-time at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006580,LP116274-4,Dialysis patients enrolled in Medicare at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767072,64361-9,Dialysis patients enrolled in Medicare at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006581,LP116275-1,Dialysis patients not enrolled or pending enrollment in Medicare at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767074,64363-5,Dialysis patients not enrolled or pending enrollment in Medicare at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006631,LP116656-2,Dialysis patients who have pending enrollment in Medicare at end of reporting period,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767073,64362-7,Dialysis patients who have pending enrollment in Medicare at end of reporting period Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1006587,LP116281-9,Dialysis patients who have received or are receiving vocational rehabilitation services,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40767080,64369-2,Dialysis patients who have received or are receiving vocational rehabilitation services Population #,Survey,Standard,04/13/2011,12/30/2099,0,0,0,0,Observation,LOINC,
,1035206,LA30289-5,Dialysis - Peritoneal dialysis,Answer,Standard,12/31/1969,12/30/2099,0,0,0,0,Meas Value,LOINC,
,1017269,LP263388-3,Dialysis Physician,LOINC Method,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,36305473,87267-1,Dialysis Physician Note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,36304073,87237-4,Dialysis Plan of care note,Clinical Observation,Standard,06/14/2018,12/30/2099,0,0,0,0,Note,LOINC,
,4032243,108241001,Dialysis procedure,Procedure,Standard,01/30/2002,12/30/2099,"4,826,235","210,979,141",0,0,Procedure,SNOMED,
,763146,436551000124103,Dialysis program certification pending,Clinical Finding,Standard,08/31/2013,12/30/2099,0,0,0,0,Observation,SNOMED,
,1031464,LP74000-8,Dialysis records,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
