"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"1954","EM VV Dialysis for CKD LLM output with descendants","43021617","461423005","Arteriovenous fistula of coronary artery to coronary sinus","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3293943","461423005","Arteriovenous fistula of coronary artery to coronary sinus","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3395901","461422000","Arteriovenous fistula of coronary artery to superior caval vein","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","43021616","461422000","Arteriovenous fistula of coronary artery to superior vena cava","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","43021427","460880006","Arteriovenous fistula of great cerebral vein of Galen","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3260667","460880006","Arteriovenous fistula of great cerebral vein of Galen","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","40483231","443770005","Arteriovenous fistula of left upper extremity","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3220194","443770005","Arteriovenous fistula of left upper extremity","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","44825437","417.0","Arteriovenous fistula of pulmonary vessels","4-dig billing code","Condition","ICD9CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","441593","111289009","Arteriovenous fistula of pulmonary vessels","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3312613","111289009","Arteriovenous fistula of pulmonary vessels","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","35207711","I28.0","Arteriovenous fistula of pulmonary vessels","4-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","35328483","10003227","Arteriovenous fistula of pulmonary vessels","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","45929114","148441","Arteriovenous Fistula of Pulmonary Vessels","Diagnosis","Condition","CIEL"
"1954","EM VV Dialysis for CKD LLM output with descendants","3656056","871578006","Arteriovenous fistula of pulmonary vessels following superior cavopulmonary anastomosis","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","40480614","443264000","Arteriovenous fistula of right upper extremity","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3366582","443264000","Arteriovenous fistula of right upper extremity","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","36715925","721714001","Arteriovenous fistula of splanchnic circulation","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3324552","721714001","Arteriovenous fistula of splanchnic circulation","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","40660709","V7","Arteriovenous fistula only (in use with two needles)","HCPCS Modifier","Device","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42628313","V7","Arteriovenous fistula only (in use with two needles)","CPT4 Modifier","Observation","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","45880865","LA18895-5","Arteriovenous fistula only (with 2 needles)","Answer","Meas Value","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4092634","251929001","Arteriovenous fistula operation","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","37522335","10003190","Arteriovenous fistula operation","PT","Procedure","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","3282137","251877000","Arteriovenous fistula recirculation","Observable Entity","Observation","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3313086","434051000124100","Arteriovenous fistula removed","Context-dependent","Observation","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","762944","434051000124100","Arteriovenous fistula removed","Context-dependent","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","37588804","10003191","Arteriovenous fistula revision","LLT","Procedure","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","44783786","697971008","Arteriovenous fistula route","Qualifier Value","Route","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3448005","697971008","Arteriovenous fistula route","Qualifier Value","Route","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3279308","234208009","Arteriovenous fistula rupture","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4122767","234208009","Arteriovenous fistula rupture","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","35328338","10085057","Arteriovenous fistula site abscess","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255235","10057659","Arteriovenous fistula site bleeding","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36149149","10055154","Arteriovenous fistula site cellulitis","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36211512","10055122","Arteriovenous fistula site complication","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255233","10055129","Arteriovenous fistula site ecchymosis","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255219","10055130","Arteriovenous fistula site edema","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","43010309","10082844","Arteriovenous fistula site erosion","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255220","10055131","Arteriovenous fistula site erythema","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","1335297","10081937","Arteriovenous fistula site extravasation","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36211513","10055150","Arteriovenous fistula site haematoma","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36211514","10055123","Arteriovenous fistula site haemorrhage","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255231","10055155","Arteriovenous fistula site hematoma","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255234","10055151","Arteriovenous fistula site hemorrhage","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","788749","10077842","Arteriovenous fistula site hypoaesthesia","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","789429","10077817","Arteriovenous fistula site hypoesthesia","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36110738","10055124","Arteriovenous fistula site infection","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255221","10055132","Arteriovenous fistula site inflammation","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255229","10060441","Arteriovenous fistula site oedema","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255222","10055133","Arteriovenous fistula site pain","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255223","10055134","Arteriovenous fistula site pruritus","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","43009582","10084750","Arteriovenous fistula site pseudoaneurysm","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255224","10055135","Arteriovenous fistula site rash","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","1335064","10082098","Arteriovenous fistula site rupture","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255225","10055136","Arteriovenous fistula site stenosis","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255226","10055137","Arteriovenous fistula site urticaria","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","1011879","LP156324-8","Arteriovenous fistula status","LOINC Component","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869802","72047-4","Arteriovenous fistula status [ESRD]","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4120283","234203000","Arteriovenous fistula stenosis","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3373919","234203000","Arteriovenous fistula stenosis","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3385195","234205007","Arteriovenous fistula thrombosis","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","36211515","10003192","Arteriovenous fistula thrombosis","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","3545803","855551000000105","Arteriovenous fistula thrombosis","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4125011","234205007","Arteriovenous fistula thrombosis","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3473399","767193006","Arteriovenous fistula with aneurysm","Morph Abnormality","Observation","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","35624450","767193006","Arteriovenous fistula with aneurysm","Morph Abnormality","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","35207868","I77.0","Arteriovenous fistula, acquired","4-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","44827806","447.0","Arteriovenous fistula, acquired","4-dig billing code","Condition","ICD9CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","37689542","10003228","Arteriovenous fistula, acquired","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","40661466","V6","Arteriovenous graft (or other vascular access not including a vascular catheter)","HCPCS Modifier","Device","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42628403","V6","Arteriovenous graft (or other vascular access not including a vascular catheter)","CPT4 Modifier","Observation","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869790","72035-9","Arteriovenous graft assessed frequency","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869792","72037-5","Arteriovenous graft assessed frequency [US.doppler]","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869793","72038-3","Arteriovenous graft assessed using doppler [US.doppler]","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869791","72036-7","Arteriovenous graft assessed using intra-access flow","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","42869801","72046-6","Arteriovenous graft status","Survey","Observation","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4183419","54817007","Arteriovenous shunt for renal dialysis by external cannula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","37522337","10059266","Arteriovenous shunt operation","LLT","Procedure","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","37588812","10059258","Arteriovenous shunt placement","LLT","Procedure","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","37204516","783187005","Aseptic peritoneal eosinophilia after dialysis","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4032128","238316008","Aspiration of chronic ambulatory peritoneal dialysis catheter","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3222188","238316008","Aspiration of chronic ambulatory peritoneal dialysis catheter","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","42690436","1076481000000109","Assessment of existing renal dialysis vascular access","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42690435","1076461000000100","Assessment prior to construction of renal dialysis vascular access","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3525711","266911000000107","Automated peritoneal dialysis","Undefined","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3298888","428648006","Automated peritoneal dialysis","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3570529","231631000000105","Automated peritoneal dialysis","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4323627","428648006","Automated peritoneal dialysis","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","37586267","10067974","Automated peritoneal dialysis","LLT","Procedure","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","3184361","358231008","Automated peritoneal dialysis solution","Pharma/Biol Product","Drug","Nebraska Lexicon"
